Country.Name,SDG.Region,UNICEF.Region,UNICEF.Programme.Region,Rate,Year,Deaths
165,202,209,209,13.2432,2014,146
166,203,211,211,3.1181,2014,173
167,203,211,211,1.5308,2014,33
168,203,211,211,1.5742,2014,181
169,201,208,208,26.0289,2014,837
170,201,208,211,8.9486,2014,15
171,204,212,212,10.7753,2014,5043
172,202,209,209,3.706,2014,2
173,201,214,213,36.0699,2014,23180
174,201,214,213,27.4024,2014,6953
175,206,213,214,5.8753,2014,4524
176,200,210,210,16.8131,2014,4403
177,200,210,210,23.0628,2014,3462
178,206,213,214,25.6517,2014,865
179,205,213,214,5.3672,2014,15
180,202,209,209,12.5819,2014,255
181,204,212,212,12.5036,2014,2761
182,204,210,210,6.7817,2014,9470
183,205,213,214,12.5732,2014,3
184,201,208,208,22.8174,2014,45065
185,201,208,208,23.1474,2014,33803
186,203,210,210,5.733,2014,2835
187,202,209,209,5.0321,2014,241
188,203,215,211,3.9697,2014,15889
189,200,210,210,11.8434,2014,8360
190,202,209,209,10.2377,2014,18
191,202,209,209,11.3513,2014,6692
192,202,209,209,8.3042,2014,2
193,206,213,214,11.3138,2014,17526
194,205,213,214,9.0926,2014,81
195,205,213,214,7.3563,2014,45
196,204,212,212,24.8747,2014,23766
197,201,208,208,11.0013,2014,13241
198,201,208,208,26.5014,2014,16076
199,201,208,208,28.4788,2014,13887
0,200,207,207,42.364,2015,55657
1,201,208,208,30.571,2015,36057
2,202,209,209,3.9162,2015,1
3,203,210,210,6.0093,2015,204
4,203,211,211,1.8116,2015,1
5,204,212,212,4.1528,2015,426
6,202,209,209,6.7866,2015,5091
7,204,210,210,7.5537,2015,320
8,202,209,209,6.2611,2015,7
9,205,213,211,2.3439,2015,715
10,203,211,211,2.2604,2015,189
11,204,210,210,13.5943,2015,2501
12,201,208,208,23.8143,2015,10668
13,203,211,211,2.2857,2015,277
14,201,214,213,31.8442,2015,13572
15,201,214,213,28.0266,2015,21032
16,200,207,207,24.0662,2015,72826
17,203,210,210,4.0563,2015,273
18,204,212,212,3.2237,2015,69
19,202,209,211,7.7895,2015,39
20,203,210,210,4.7021,2015,147
21,203,210,210,1.5599,2015,190
22,202,209,209,10.527,2015,82
23,202,209,209,16.9787,2015,4471
24,202,209,209,9.4403,2015,28519
25,202,209,209,8.8092,2015,27
26,206,213,211,4.9882,2015,35
27,200,207,207,16.8196,2015,215
28,201,208,208,23.0018,2015,1399
29,201,214,213,34.4459,2015,6860
30,203,215,211,3.555,2015,1320
31,203,211,211,2.9523,2015,253
32,202,209,209,5.129,2015,1209
33,206,213,214,5.2919,2015,92513
34,201,214,213,32.4498,2015,27774
35,201,214,213,30.0225,2015,26070
36,201,214,213,29.431,2015,100916
37,201,214,213,20.9603,2015,3684
38,205,213,214,4.6959,2015,1
39,202,209,209,8.441,2015,6202
40,201,208,208,30.2883,2015,711
41,201,214,213,11.7738,2015,125
42,202,209,209,6.2264,2015,443
43,202,209,209,2.5331,2015,315
44,204,211,211,1.6564,2015,22
45,203,211,211,1.5909,2015,175
46,203,211,211,2.2887,2015,1692
47,201,208,212,33.5813,2015,806
48,202,209,209,22.8232,2015,22
49,203,211,211,3.0389,2015,176
50,202,209,209,24.4031,2015,5236
51,204,212,212,15.3631,2015,15432
52,202,209,209,7.2111,2015,2188
53,204,212,212,12.2133,2015,33514
54,201,208,208,19.7418,2015,2022
55,203,211,211,1.9394,2015,811
56,203,211,211,1.3882,2015,19
57,201,208,208,33.2952,2015,113923
58,203,211,211,1.3819,2015,76
59,205,213,214,8.7231,2015,173
60,203,211,211,2.4422,2015,1839
61,205,213,214,15.9784,2015,38
62,201,214,213,21.8005,2015,1368
63,203,211,211,2.7291,2015,2129
64,204,210,210,6.6781,2015,398
65,201,214,213,25.7162,2015,23535
66,201,214,213,33.7819,2015,14878
67,201,214,213,29.3049,2015,2482
68,201,214,213,39.3105,2015,2498
69,201,214,213,32.3139,2015,1522
70,203,211,211,2.5566,2015,229
71,202,209,209,9.6044,2015,20
72,202,209,209,13.2465,2015,5482
73,202,209,209,20.1267,2015,325
74,202,209,209,11.6963,2015,2474
75,203,210,210,3.0847,2015,117
76,202,209,209,27.4283,2015,7400
77,203,211,211,2.6841,2015,247
78,206,213,214,13.9868,2015,66870
79,200,207,207,25.9671,2015,644558
80,203,211,211,2.4047,2015,157
81,200,212,212,9.9793,2015,15793
82,204,212,212,16.9362,2015,20211
83,203,211,211,1.3127,2015,5
84,204,212,211,2.0841,2015,375
85,203,211,211,2.1351,2015,1023
86,202,209,209,14.2882,2015,565
87,204,212,212,10.3002,2015,2322
88,206,213,211,0.92,2015,939
89,200,210,210,5.5147,2015,2206
90,201,208,208,22.04,2015,31990
91,200,210,210,14.7713,2015,2481
92,206,213,214,16.2002,2015,5590
93,205,213,214,23.6356,2015,81
94,202,209,209,12.1627,2015,8
95,206,213,211,1.6293,2015,694
96,204,212,212,4.9085,2015,314
97,206,213,214,24.3382,2015,4041
98,204,212,212,7.4633,2015,862
99,201,214,213,32.6457,2015,5159
100,204,212,212,7.0634,2015,929
101,202,209,209,12.3013,2015,27
102,200,207,207,5.0778,2015,1726
103,201,208,208,38.0186,2015,2281
104,203,211,211,2.3148,2015,74
105,203,211,211,1.571,2015,9
106,203,211,211,2.7128,2015,60
107,204,212,212,14.4197,2015,10166
108,203,211,211,1.8921,2015,1
109,203,210,210,11.6381,2015,574
110,201,208,208,24.0433,2015,19565
111,200,207,207,5.7262,2015,43
112,202,209,209,8.2715,2015,17874
113,205,213,214,16.4937,2015,20
114,203,210,210,8.1583,2015,192
115,201,214,213,36.7732,2015,29551
116,203,211,211,4.3859,2015,19
117,206,213,214,25.0711,2015,23764
118,203,210,210,2.26,2015,17
119,206,213,214,9.5438,2015,745
120,201,208,208,29.6768,2015,30866
121,201,214,213,25.8724,2015,3591
122,202,209,209,4.4167,2015,0
123,201,208,211,9.0765,2015,121
124,201,208,208,22.4596,2015,13606
125,206,213,214,4.1459,2015,2200
126,201,208,208,21.4847,2015,1493
127,201,214,213,34.8947,2015,32657
128,201,214,213,37.1528,2015,270010
129,202,209,209,11.1992,2015,1611
130,205,213,214,16.4443,2015,0
131,203,211,211,2.6444,2015,456
132,203,211,211,1.5874,2015,93
133,200,207,207,23.0485,2015,14086
134,205,213,214,21.1893,2015,8
135,205,213,211,3.1196,2015,187
136,204,212,212,4.9387,2015,434
137,200,207,207,45.5179,2015,286587
138,202,209,209,9.6802,2015,769
139,202,209,209,8.4412,2015,4877
140,206,213,214,13.3907,2015,32083
141,205,213,214,11.2533,2015,3
142,205,213,214,24.1842,2015,5904
143,203,211,211,2.8945,2015,1098
144,206,213,214,11.3754,2015,3888
145,203,211,211,2.0955,2015,179
146,202,209,209,11.7962,2015,1636
147,204,212,212,11.334,2015,1667
148,204,212,212,4.0667,2015,98
149,203,210,210,10.1178,2015,244
150,203,210,210,4.2679,2015,889
151,203,210,211,3.9244,2015,7621
152,201,208,208,19.8609,2015,7362
153,204,212,212,4.5281,2015,2893
154,204,208,212,29.8035,2015,41359
155,201,214,213,24.4697,2015,12431
156,206,213,211,1.0975,2015,57
157,205,213,214,9.2158,2015,186
158,201,214,213,35.4889,2015,8968
159,202,209,209,7.4272,2015,856
160,203,211,211,0.9124,2015,0
161,201,208,208,39.7739,2015,25432
162,203,210,210,3.9488,2015,280
163,201,208,208,40.0634,2015,16427
164,201,214,213,11.0343,2015,73
165,202,209,209,12.8678,2015,142
166,203,211,211,3.0495,2015,170
167,203,211,211,1.4801,2015,31
168,203,211,211,1.5558,2015,179
169,201,208,208,25.7115,2015,812
170,201,208,211,9.0085,2015,15
171,204,212,212,10.8768,2015,4335
172,202,209,209,3.6392,2015,2
173,201,214,213,35.486,2015,23287
174,201,214,213,26.8826,2015,6906
175,206,213,214,5.6643,2015,4226
176,200,210,210,16.3359,2015,4351
177,200,210,210,23.3905,2015,3518
178,206,213,214,25.185,2015,843
179,205,213,214,5.3734,2015,15
180,202,209,209,12.2279,2015,243
181,204,212,212,12.3406,2015,2729
182,204,210,210,6.4712,2015,9221
183,205,213,214,11.9652,2015,3
184,201,208,208,22.561,2015,45803
185,201,208,208,22.4146,2015,33129
186,203,210,210,5.5331,2015,2674
187,202,209,209,4.9687,2015,240
188,203,215,211,3.8935,2015,15559
189,200,210,210,11.018,2015,7961
190,202,209,209,9.5064,2015,16
191,202,209,209,14.6465,2015,8596
192,202,209,209,8.2036,2015,2
193,206,213,214,11.2172,2015,17358
194,205,213,214,8.9278,2015,80
195,205,213,214,7.249,2015,44
196,204,212,212,24.4798,2015,23691
197,201,208,208,11.021,2015,13044
198,201,208,208,26.3516,2015,16182
199,201,208,208,27.9191,2015,13448
0,200,207,207,41.2978,2016,54310
1,201,208,208,29.6991,2016,35744
2,202,209,209,3.7982,2016,1
3,203,210,210,6.3189,2016,206
4,203,211,211,1.729,2016,1
5,204,212,212,4.0546,2016,402
6,202,209,209,6.4975,2016,4775
7,204,210,210,7.1905,2016,300
8,202,209,209,6.1408,2016,6
9,205,213,211,2.3307,2016,721
10,203,211,211,2.2323,2016,194
11,204,210,210,12.5983,2016,2169
12,201,208,208,23.1325,2016,10012
13,203,211,211,2.298,2016,278
14,201,214,213,31.4067,2016,13755
15,201,214,213,27.5867,2016,20723
16,200,207,207,23.0274,2016,69905
17,203,210,210,3.858,2016,255
18,204,212,212,3.1751,2016,67
19,202,209,211,7.8859,2016,38
20,203,210,210,4.6474,2016,145
21,203,210,210,1.4687,2016,174
22,202,209,209,10.2191,2016,80
23,202,209,209,16.1803,2016,4257
24,202,209,209,9.9599,2016,28967
25,202,209,209,8.5889,2016,26
26,206,213,211,5.0714,2016,35
27,200,207,207,16.13,2016,195
28,201,208,208,22.5789,2016,1386
29,201,214,213,34.1876,2016,6941
30,203,215,211,3.508,2016,1296
31,203,211,211,2.9115,2016,253
32,202,209,209,5.059,2016,1159
33,206,213,214,4.8391,2016,88352
34,201,214,213,31.8639,2016,27735
35,201,214,213,29.5174,2016,26388
36,201,214,213,28.7976,2016,101606
37,201,214,213,20.5468,2016,3597
38,205,213,214,4.5167,2016,1
39,202,209,209,8.1674,2016,5967
40,201,208,208,29.5398,2016,700
41,201,214,213,11.0715,2016,119
42,202,209,209,6.0914,2016,426
43,202,209,209,2.5864,2016,304
44,204,211,211,1.6718,2016,23
45,203,211,211,1.6198,2016,181
46,203,211,211,2.2866,2016,1791
47,201,208,212,32.8986,2016,791
48,202,209,209,23.2352,2016,21
49,203,211,211,2.9468,2016,178
50,202,209,209,24.4423,2016,5219
51,204,212,212,15.1642,2016,15396
52,202,209,209,7.0249,2016,2103
53,204,212,212,11.7584,2016,30435
54,201,208,208,19.2789,2016,1957
55,203,211,211,1.9078,2016,777
56,203,211,211,1.2824,2016,18
57,201,208,208,32.2913,2016,113121
58,203,211,211,1.3755,2016,73
59,205,213,214,9.3794,2016,182
60,203,211,211,2.4998,2016,1841
61,205,213,214,15.4632,2016,37
62,201,214,213,21.271,2016,1344
63,203,211,211,2.7536,2016,2142
64,204,210,210,6.1699,2016,361
65,201,214,213,24.9614,2016,22517
66,201,214,213,33.3628,2016,14885
67,201,214,213,28.5248,2016,2419
68,201,214,213,38.4828,2016,2436
69,201,214,213,31.6396,2016,1512
70,203,211,211,2.554,2016,227
71,202,209,209,9.7056,2016,20
72,202,209,209,12.7378,2016,5305
73,202,209,209,19.495,2016,314
74,202,209,209,11.2581,2016,2390
75,203,210,210,3.007,2016,113
76,202,209,209,26.9588,2016,7303
77,203,211,211,2.5191,2016,239
78,206,213,214,13.4229,2016,63338
79,200,207,207,24.8715,2016,616231
80,203,211,211,2.3469,2016,148
81,200,212,212,9.5651,2016,15149
82,204,212,212,16.3801,2016,19146
83,203,211,211,1.3239,2016,5
84,204,212,211,2.0248,2016,371
85,203,211,211,2.0681,2016,964
86,202,209,209,14.075,2016,533
87,204,212,212,9.9924,2016,2351
88,206,213,211,0.8965,2016,889
89,200,210,210,5.0293,2016,2023
90,201,208,208,21.9034,2016,31898
91,200,210,210,14.1702,2016,2348
92,206,213,214,15.4661,2016,5290
93,205,213,214,23.7681,2016,82
94,202,209,209,12.0012,2016,8
95,206,213,211,1.6007,2016,641
96,204,212,212,4.8879,2016,297
97,206,213,214,23.6525,2016,3935
98,204,212,212,7.6564,2016,850
99,201,214,213,32.5353,2016,5174
100,204,212,212,6.7926,2016,879
101,202,209,209,12.1213,2016,26
102,200,207,207,4.7516,2016,1582
103,201,208,208,38.0853,2016,2300
104,203,211,211,2.2415,2016,70
105,203,211,211,1.5974,2016,10
106,203,211,211,2.5596,2016,56
107,204,212,212,13.6646,2016,9359
108,203,211,211,1.8346,2016,1
109,203,210,210,11.4132,2016,548
110,201,208,208,23.9824,2016,20020
111,200,207,207,5.5506,2016,42
112,202,209,209,8.3663,2016,17714
113,205,213,214,16.0514,2016,18
114,203,210,210,7.7179,2016,180
115,201,214,213,36.2295,2016,29688
116,203,211,211,4.3213,2016,20
117,206,213,214,24.3913,2016,23212
118,203,210,210,1.9478,2016,15
119,206,213,214,9.2597,2016,711
120,201,208,208,29.0975,2016,30910
121,201,214,213,25.3365,2016,3575
122,202,209,209,4.2622,2016,0
123,201,208,211,9.1461,2016,123
124,201,208,208,21.8103,2016,13219
125,206,213,214,4.1859,2016,2199
126,201,208,208,21.1441,2016,1478
127,201,214,213,34.9579,2016,33980
128,201,214,213,36.9502,2016,272606
129,202,209,209,10.8257,2016,1556
130,205,213,214,15.9175,2016,0
131,203,211,211,2.635,2016,457
132,203,211,211,1.5354,2016,90
133,200,207,207,22.139,2016,13447
134,205,213,214,20.573,2016,7
135,205,213,211,2.9749,2016,174
136,204,212,212,4.8997,2016,442
137,200,207,207,44.5758,2016,280290
138,202,209,209,9.6343,2016,763
139,202,209,209,8.3907,2016,4826
140,206,213,214,13.5363,2016,32402
141,205,213,214,11.6254,2016,3
142,205,213,214,23.7467,2016,5842
143,203,211,211,2.8324,2016,1105
144,206,213,214,10.9841,2016,3771
145,203,211,211,2.0669,2016,179
146,202,209,209,11.3775,2016,1589
147,204,212,212,10.9603,2016,1611
148,204,212,212,3.8994,2016,99
149,203,210,210,9.5996,2016,218
150,203,210,210,3.9001,2016,833
151,203,210,211,3.5007,2016,6621
152,201,208,208,19.3935,2016,7322
153,204,212,212,4.2268,2016,2673
154,204,208,212,29.2099,2016,41371
155,201,214,213,24.0308,2016,12297
156,206,213,211,1.0889,2016,46
157,205,213,214,8.9345,2016,182
158,201,214,213,34.554,2016,8799
159,202,209,209,7.1464,2016,788
160,203,211,211,0.8663,2016,0
161,201,208,208,39.2532,2016,25759
162,203,210,210,3.7965,2016,266
163,201,208,208,40.0036,2016,16022
164,201,214,213,10.1403,2016,66
165,202,209,209,12.4753,2016,137
166,203,211,211,2.999,2016,172
167,203,211,211,1.4414,2016,30
168,203,211,211,1.5287,2016,179
169,201,208,208,25.3256,2016,788
170,201,208,211,9.058,2016,16
171,204,212,212,10.8723,2016,3915
172,202,209,209,3.5823,2016,2
173,201,214,213,34.941,2016,23147
174,201,214,213,26.3977,2016,6893
175,206,213,214,5.4499,2016,3948
176,200,210,210,15.9213,2016,4201
177,200,210,210,23.74,2016,3545
178,206,213,214,24.6853,2016,818
179,205,213,214,5.3656,2016,14
180,202,209,209,11.861,2016,232
181,204,212,212,12.0336,2016,2644
182,204,210,210,6.2123,2016,8906
183,205,213,214,11.4064,2016,3
184,201,208,208,22.3141,2016,46504
185,201,208,208,21.7003,2016,32482
186,203,210,210,5.3599,2016,2466
187,202,209,209,4.902,2016,229
188,203,215,211,3.827,2016,15148
189,200,210,210,10.3169,2016,7496
190,202,209,209,8.8024,2016,14
191,202,209,209,14.9987,2016,8753
192,202,209,209,8.0822,2016,2
193,206,213,214,11.1018,2016,16997
194,205,213,214,8.8197,2016,80
195,205,213,214,7.1471,2016,43
196,204,212,212,24.115,2016,23547
197,201,208,208,11.1037,2016,12789
198,201,208,208,26.1944,2016,16339
199,201,208,208,27.4174,2016,13168
0,200,207,207,40.2782,2017,53610
1,201,208,208,28.9556,2017,35623
2,202,209,209,3.682,2017,1
3,203,210,210,6.6601,2017,209
4,203,211,211,1.6586,2017,1
5,204,212,212,3.8375,2017,370
6,202,209,209,6.247,2017,4462
7,204,210,210,6.8406,2017,267
8,202,209,209,6.0226,2017,6
9,205,213,211,2.3321,2017,727
10,203,211,211,2.2129,2017,193
11,204,210,210,11.7386,2017,1746
12,201,208,208,22.5137,2017,9604
13,203,211,211,2.3056,2017,275
14,201,214,213,31.0305,2017,13905
15,201,214,213,27.0512,2017,20336
16,200,207,207,21.847,2017,65412
17,203,210,210,3.6497,2017,236
18,204,212,212,3.1148,2017,65
19,202,209,211,7.96,2017,37
20,203,210,210,4.5952,2017,143
21,203,210,210,1.3537,2017,142
22,202,209,209,9.9033,2017,78
23,202,209,209,15.4697,2017,4067
24,202,209,209,9.1388,2017,26964
25,202,209,209,8.3685,2017,26
26,206,213,211,5.1409,2017,34
27,200,207,207,15.5175,2017,175
28,201,208,208,22.1977,2017,1367
29,201,214,213,33.9149,2017,7085
30,203,215,211,3.4679,2017,1295
31,203,211,211,2.8709,2017,249
32,202,209,209,4.961,2017,1100
33,206,213,214,4.4305,2017,81620
34,201,214,213,31.3393,2017,27914
35,201,214,213,28.9825,2017,26444
36,201,214,213,28.2882,2017,103028
37,201,214,213,20.1289,2017,3534
38,205,213,214,4.3536,2017,1
39,202,209,209,7.9026,2017,5738
40,201,208,208,28.876,2017,690
41,201,214,213,10.4719,2017,113
42,202,209,209,5.98,2017,416
43,202,209,209,2.6949,2017,311
44,204,211,211,1.7052,2017,23
45,203,211,211,1.636,2017,184
46,203,211,211,2.2817,2017,1788
47,201,208,212,32.0914,2017,776
48,202,209,209,23.6309,2017,22
49,203,211,211,2.8284,2017,171
50,202,209,209,24.4103,2017,5202
51,204,212,212,15.3958,2017,15681
52,202,209,209,6.9034,2017,2071
53,204,212,212,11.3466,2017,29144
54,201,208,208,18.8788,2017,1898
55,203,211,211,1.8828,2017,733
56,203,211,211,1.1841,2017,16
57,201,208,208,31.3677,2017,112082
58,203,211,211,1.3715,2017,69
59,205,213,214,10.2105,2017,194
60,203,211,211,2.5397,2017,1832
61,205,213,214,14.978,2017,36
62,201,214,213,20.7646,2017,1319
63,203,211,211,2.7905,2017,2113
64,204,210,210,5.7808,2017,325
65,201,214,213,24.2399,2017,21236
66,201,214,213,33.0041,2017,14798
67,201,214,213,27.7919,2017,2366
68,201,214,213,37.6229,2017,2354
69,201,214,213,30.9383,2017,1494
70,203,211,211,2.5361,2017,218
71,202,209,209,9.7909,2017,20
72,202,209,209,12.2709,2017,5051
73,202,209,209,18.8487,2017,303
74,202,209,209,10.8569,2017,2316
75,203,210,210,2.9434,2017,109
76,202,209,209,26.5096,2017,7203
77,203,211,211,2.3752,2017,224
78,206,213,214,12.8934,2017,59765
79,200,207,207,23.8064,2017,577586
80,203,211,211,2.2885,2017,140
81,200,212,212,9.1619,2017,14407
82,204,212,212,15.8482,2017,18167
83,203,211,211,1.3362,2017,5
84,204,212,211,1.9677,2017,346
85,203,211,211,1.9874,2017,897
86,202,209,209,13.9798,2017,502
87,204,212,212,9.6763,2017,2305
88,206,213,211,0.8802,2017,809
89,200,210,210,4.7532,2017,1861
90,201,208,208,21.7075,2017,31632
91,200,210,210,13.507,2017,2230
92,206,213,214,14.762,2017,4996
93,205,213,214,23.8335,2017,82
94,202,209,209,11.8091,2017,7
95,206,213,211,1.5721,2017,569
96,204,212,212,4.889,2017,285
97,206,213,214,22.9991,2017,3819
98,204,212,212,7.9281,2017,835
99,201,214,213,32.2948,2017,5146
100,204,212,212,6.5468,2017,831
101,202,209,209,11.9331,2017,26
102,200,207,207,4.5029,2017,1473
103,201,208,208,37.9701,2017,2286
104,203,211,211,2.1668,2017,64
105,203,211,211,1.6305,2017,10
106,203,211,211,2.431,2017,51
107,204,212,212,12.9961,2017,8917
108,203,211,211,1.7691,2017,1
109,203,210,210,11.2541,2017,498
110,201,208,208,23.9854,2017,20373
111,200,207,207,5.3362,2017,40
112,202,209,209,8.5469,2017,17797
113,205,213,214,15.5726,2017,17
114,203,210,210,6.7304,2017,150
115,201,214,213,35.709,2017,29916
116,203,211,211,4.2457,2017,19
117,206,213,214,23.7898,2017,22570
118,203,210,210,1.6805,2017,13
119,206,213,214,8.9086,2017,667
120,201,208,208,28.4494,2017,30956
121,201,214,213,24.7837,2017,3549
122,202,209,209,4.1184,2017,0
123,201,208,211,9.3459,2017,128
124,201,208,208,21.2455,2017,13042
125,206,213,214,4.2252,2017,2207
126,201,208,208,20.8883,2017,1460
127,201,214,213,35.0467,2017,35286
128,201,214,213,36.6819,2017,274398
129,202,209,209,10.4981,2017,1505
130,205,213,214,15.3793,2017,0
131,203,211,211,2.6295,2017,450
132,203,211,211,1.4859,2017,84
133,200,207,207,21.1181,2017,12739
134,205,213,214,19.927,2017,7
135,205,213,211,2.8393,2017,172
136,204,212,212,4.8692,2017,448
137,200,207,207,43.6177,2017,274208
138,202,209,209,9.5146,2017,752
139,202,209,209,8.3752,2017,4827
140,206,213,214,13.7789,2017,33315
141,205,213,214,11.9641,2017,3
142,205,213,214,23.2232,2017,5750
143,203,211,211,2.7796,2017,1132
144,206,213,214,10.2242,2017,3525
145,203,211,211,2.0149,2017,173
146,202,209,209,10.9827,2017,1535
147,204,212,212,10.5976,2017,1547
148,204,212,212,3.7232,2017,102
149,203,210,210,9.1391,2017,202
150,203,210,210,3.5883,2017,780
151,203,210,211,3.1784,2017,5386
152,201,208,208,18.9691,2017,7282
153,204,212,212,3.9467,2017,2539
154,204,208,212,28.5942,2017,41364
155,201,214,213,23.4896,2017,12188
156,206,213,211,1.0679,2017,43
157,205,213,214,8.6287,2017,176
158,201,214,213,33.8701,2017,8723
159,202,209,209,6.8832,2017,736
160,203,211,211,0.8229,2017,0
161,201,208,208,38.5907,2017,26014
162,203,210,210,3.6984,2017,260
163,201,208,208,39.7856,2017,14313
164,201,214,213,9.3504,2017,59
165,202,209,209,12.0756,2017,133
166,203,211,211,2.9737,2017,172
167,203,211,211,1.413,2017,29
168,203,211,211,1.4989,2017,173
169,201,208,208,24.8987,2017,760
170,201,208,211,9.1076,2017,16
171,204,212,212,11.0637,2017,3931
172,202,209,209,3.5056,2017,2
173,201,214,213,34.4804,2017,23278
174,201,214,213,25.8833,2017,6838
175,206,213,214,5.2637,2017,3725
176,200,210,210,15.4641,2017,3997
177,200,210,210,24.0288,2017,3538
178,206,213,214,24.1652,2017,797
179,205,213,214,5.3342,2017,14
180,202,209,209,11.4712,2017,219
181,204,212,212,11.5573,2017,2514
182,204,210,210,6.0014,2017,8570
183,205,213,214,10.9234,2017,3
184,201,208,208,22.0553,2017,47154
185,201,208,208,21.0364,2017,32307
186,203,210,210,5.2155,2017,2193
187,202,209,209,4.867,2017,210
188,203,215,211,3.7829,2017,14649
189,200,210,210,9.7321,2017,7095
190,202,209,209,8.1446,2017,12
191,202,209,209,15.0036,2017,8600
192,202,209,209,7.9251,2017,2
193,206,213,214,10.9973,2017,16651
194,205,213,214,8.7211,2017,80
195,205,213,214,7.0396,2017,42
196,204,212,212,23.7426,2017,23333
197,201,208,208,11.1572,2017,13042
198,201,208,208,26.0271,2017,16460
199,201,208,208,26.9708,2017,12959
0,200,207,207,39.2774,2018,53204
1,201,208,208,28.3317,2018,35590
2,202,209,209,3.5562,2018,1
3,203,210,210,6.9312,2018,210
4,203,211,211,1.5799,2018,1
5,204,212,212,3.5562,2018,327
6,202,209,209,6.0795,2018,4106
7,204,210,210,6.5161,2018,247
8,202,209,209,5.9019,2018,6
9,205,213,211,2.3408,2018,749
10,203,211,211,2.198,2018,188
11,204,210,210,11.0105,2018,1574
12,201,208,208,21.8991,2018,9287
13,203,211,211,2.3062,2018,272
14,201,214,213,30.6014,2018,13942
15,201,214,213,26.4831,2018,20142
16,200,207,207,20.7253,2018,62661
17,203,210,210,3.4354,2018,216
18,204,212,212,3.0528,2018,63
19,202,209,211,7.9797,2018,37
20,203,210,210,4.5467,2018,141
21,203,210,210,1.2163,2018,116
22,202,209,209,9.6191,2018,77
23,202,209,209,14.827,2018,3896
24,202,209,209,9.0356,2018,26827
25,202,209,209,8.1078,2018,25
26,206,213,211,5.1832,2018,34
27,200,207,207,14.9097,2018,157
28,201,208,208,21.7317,2018,1348
29,201,214,213,33.5655,2018,7185
30,203,215,211,3.4448,2018,1272
31,203,211,211,2.8413,2018,247
32,202,209,209,4.8291,2018,1071
33,206,213,214,4.0621,2018,63320
34,201,214,213,30.8027,2018,27489
35,201,214,213,28.448,2018,26185
36,201,214,213,27.8189,2018,104143
37,201,214,213,19.6766,2018,3464
38,205,213,214,4.2004,2018,1
39,202,209,209,7.6351,2018,5555
40,201,208,208,28.0908,2018,674
41,201,214,213,9.9635,2018,102
42,202,209,209,5.9947,2018,410
43,202,209,209,2.8728,2018,337
44,204,211,211,1.7551,2018,23
45,203,211,211,1.6243,2018,182
46,203,211,211,2.2738,2018,1772
47,201,208,212,31.2681,2018,759
48,202,209,209,24.0427,2018,22
49,203,211,211,2.6962,2018,163
50,202,209,209,24.2282,2018,5160
51,204,212,212,15.811,2018,15966
52,202,209,209,6.8298,2018,2043
53,204,212,212,10.9484,2018,27906
54,201,208,208,18.4474,2018,1855
55,203,211,211,1.8601,2018,685
56,203,211,211,1.0953,2018,16
57,201,208,208,30.4822,2018,111677
58,203,211,211,1.3684,2018,65
59,205,213,214,11.1625,2018,208
60,203,211,211,2.5532,2018,1815
61,205,213,214,14.491,2018,34
62,201,214,213,20.3073,2018,1290
63,203,211,211,2.8221,2018,2066
64,204,210,210,5.5368,2018,301
65,201,214,213,23.5236,2018,21069
66,201,214,213,32.6631,2018,14732
67,201,214,213,27.0424,2018,2310
68,201,214,213,36.8194,2018,2314
69,201,214,213,30.2697,2018,1477
70,203,211,211,2.5086,2018,210
71,202,209,209,9.8672,2018,20
72,202,209,209,11.8542,2018,4789
73,202,209,209,18.2691,2018,292
74,202,209,209,10.4798,2018,2247
75,203,210,210,2.9179,2018,109
76,202,209,209,25.93,2018,7028
77,203,211,211,2.2668,2018,211
78,206,213,214,12.4155,2018,56968
79,200,207,207,22.7181,2018,548960
80,203,211,211,2.2335,2018,138
81,200,212,212,8.8366,2018,13056
82,204,212,212,15.3453,2018,17701
83,203,211,211,1.3478,2018,6
84,204,212,211,1.9133,2018,336
85,203,211,211,1.8977,2018,821
86,202,209,209,14.0,2018,482
87,204,212,212,9.3915,2018,2255
88,206,213,211,0.8669,2018,768
89,200,210,210,4.6536,2018,1866
90,201,208,208,21.4816,2018,31345
91,200,210,210,12.9039,2018,2188
92,206,213,214,14.1922,2018,4740
93,205,213,214,23.805,2018,83
94,202,209,209,11.5291,2018,7
95,206,213,211,1.5366,2018,507
96,204,212,212,4.8953,2018,279
97,206,213,214,22.4501,2018,3709
98,204,212,212,8.2807,2018,821
99,201,214,213,31.9678,2018,5122
100,204,212,212,6.2991,2018,787
101,202,209,209,11.7323,2018,25
102,200,207,207,4.2974,2018,1377
103,201,208,208,37.6684,2018,2258
104,203,211,211,2.1032,2018,61
105,203,211,211,1.665,2018,10
106,203,211,211,2.297,2018,45
107,204,212,212,12.4042,2018,8396
108,203,211,211,1.7094,2018,1
109,203,210,210,11.0863,2018,471
110,201,208,208,24.0432,2018,20701
111,200,207,207,5.0436,2018,38
112,202,209,209,8.6599,2018,17695
113,205,213,214,15.1416,2018,15
114,203,210,210,5.5325,2018,120
115,201,214,213,35.1548,2018,30072
116,203,211,211,4.1605,2018,19
117,206,213,214,23.2056,2018,21860
118,203,210,210,1.4653,2018,11
119,206,213,214,8.5805,2018,646
120,201,208,208,27.9021,2018,30979
121,201,214,213,24.2251,2018,3535
122,202,209,209,3.9718,2018,0
